data_id,event_date,event_type,sub_event_type,state,county,counter_event,chemical_agents,racism,arrests_any,source_soc_media,state_code,region,division
7600381,2020-06-03,Protests,Peaceful protest,California,Marin,0,0,1,0,0,CA,West,Pacific
8362750,2020-06-03,Protests,Peaceful protest,California,Marin,0,0,1,0,0,CA,West,Pacific
7707646,2020-06-03,Protests,Peaceful protest,Michigan,Monroe,0,0,1,0,0,MI,Midwest,East North Central
7600382,2020-06-03,Protests,Peaceful protest,Arkansas,Pulaski,0,0,1,0,0,AR,South,West South Central
7600638,2020-06-03,Protests,Peaceful protest,North Carolina,Avery,0,0,1,0,0,NC,South,South Atlantic
8362751,2020-06-03,Protests,Peaceful protest,Ohio,Wood,0,0,1,0,0,OH,Midwest,East North Central
7600383,2020-06-03,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
7600639,2020-06-03,Protests,Peaceful protest,Pennsylvania,Montgomery,0,0,1,0,0,PA,Northeast,Middle Atlantic
7600128,2020-06-02,Protests,Peaceful protest,Georgia,Jackson,0,0,1,0,0,GA,South,South Atlantic
7599873,2020-06-02,Protests,Peaceful protest,Texas,Tarrant,0,0,1,0,0,TX,South,West South Central
7599874,2020-06-02,Protests,Peaceful protest,California,Kern,0,0,1,0,0,CA,West,Pacific
7600130,2020-06-02,Protests,Peaceful protest,Georgia,Fayette,0,0,1,0,0,GA,South,South Atlantic
7599875,2020-06-02,Protests,Protest with intervention,North Carolina,Buncombe,0,0,1,0,0,NC,South,South Atlantic
7600131,2020-06-02,Protests,Peaceful protest,Oregon,Union,0,0,1,0,0,OR,West,Pacific
7599876,2020-06-02,Protests,Peaceful protest,Alabama,Clay,0,0,1,0,0,AL,South,East South Central
7600132,2020-06-02,Protests,Peaceful protest,Oregon,Yamhill,0,0,1,0,0,OR,West,Pacific
7599877,2020-06-02,Protests,Peaceful protest,Texas,Travis,0,0,1,0,0,TX,South,West South Central
7600133,2020-06-02,Protests,Peaceful protest,Washington,Kittitas,0,0,1,0,0,WA,West,Pacific
7599878,2020-06-02,Protests,Protest with intervention,California,Kern,0,0,1,1,0,CA,West,Pacific
7600134,2020-06-02,Protests,Peaceful protest,Louisiana,Natchitoches,0,0,1,0,0,LA,South,West South Central
7599879,2020-06-02,Riots,Mob violence,California,Kern,0,0,1,0,0,CA,West,Pacific
7599880,2020-06-02,Protests,Peaceful protest,Texas,Jefferson,0,0,1,0,0,TX,South,West South Central
7600136,2020-06-02,Protests,Peaceful protest,Pennsylvania,York,0,0,1,0,0,PA,Northeast,Middle Atlantic
7599881,2020-06-02,Protests,Peaceful protest,California,Orange,0,0,1,0,0,CA,West,Pacific
7600137,2020-06-02,Riots,Violent demonstration,Florida,Orange,0,1,1,1,0,FL,South,South Atlantic
7599882,2020-06-02,Protests,Peaceful protest,California,San Joaquin,0,0,1,0,0,CA,West,Pacific
7599883,2020-06-02,Protests,Peaceful protest,South Carolina,Charleston,0,0,1,0,0,SC,South,South Atlantic
7599884,2020-06-02,Riots,Violent demonstration,New Mexico,Union,0,0,1,0,0,NM,West,Mountain
7600140,2020-06-02,Protests,Peaceful protest,Ohio,Portage,0,0,1,0,0,OH,Midwest,East North Central
7599885,2020-06-02,Protests,Peaceful protest,South Carolina,Richland,0,0,1,0,0,SC,South,South Atlantic
7600141,2020-06-02,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
7599886,2020-06-02,Protests,Peaceful protest,Texas,Dallas,0,0,1,0,0,TX,South,West South Central
7600142,2020-06-02,Protests,Peaceful protest,Illinois,Cook,0,0,1,0,0,IL,Midwest,East North Central
7599887,2020-06-02,Protests,Peaceful protest,California,Kern,0,0,1,0,0,CA,West,Pacific
7600143,2020-06-02,Protests,Peaceful protest,New York,Queens,0,0,1,0,0,NY,Northeast,Middle Atlantic
7599888,2020-06-02,Protests,Peaceful protest,Louisiana,Livingston,0,0,1,0,0,LA,South,West South Central
7600144,2020-06-02,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
8425233,2020-06-02,Protests,Peaceful protest,California,Shasta,0,0,1,0,0,CA,West,Pacific
8363793,2020-06-02,Strategic developments,Change to group/activity,Nevada,Clark,0,0,0,0,0,NV,West,Mountain
7599889,2020-06-02,Protests,Peaceful protest,North Carolina,Durham,0,0,1,0,0,NC,South,South Atlantic
7600145,2020-06-02,Protests,Protest with intervention,Virginia,Fredericksburg,0,0,1,1,0,VA,South,South Atlantic
8425234,2020-06-02,Protests,Peaceful protest,Nebraska,Hall,0,0,1,0,0,NE,Midwest,West North Central
7600146,2020-06-02,Protests,Protest with intervention,California,Contra Costa,0,1,1,0,0,CA,West,Pacific
8425235,2020-06-02,Riots,Violent demonstration,Pennsylvania,Philadelphia,0,0,1,1,0,PA,Northeast,Middle Atlantic
7599891,2020-06-02,Protests,Peaceful protest,Arizona,Coconino,0,0,1,0,0,AZ,West,Mountain
8425236,2020-06-02,Riots,Violent demonstration,New Hampshire,Hillsborough,0,0,1,1,0,NH,Northeast,New England
7599892,2020-06-02,Protests,Peaceful protest,California,Mendocino,0,0,1,0,0,CA,West,Pacific
8425237,2020-06-02,Protests,Peaceful protest,Oklahoma,Rogers,0,0,1,0,0,OK,South,West South Central
7599893,2020-06-02,Protests,Peaceful protest,Texas,Tarrant,0,0,1,0,0,TX,South,West South Central
7600149,2020-06-02,Protests,Peaceful protest,Kentucky,McCracken,0,0,1,0,0,KY,South,East South Central
8425238,2020-06-02,Protests,Peaceful protest,Idaho,Bonner,0,0,1,0,0,ID,West,Mountain
7599894,2020-06-02,Protests,Peaceful protest,Tennessee,Williamson,0,0,1,0,0,TN,South,East South Central
8425239,2020-06-02,Protests,Peaceful protest,California,San Bernardino,0,0,1,0,0,CA,West,Pacific
7599895,2020-06-02,Protests,Protest with intervention,California,Alameda,0,1,1,0,0,CA,West,Pacific
8425240,2020-06-02,Protests,Protest with intervention,Kentucky,Calloway,0,0,1,1,0,KY,South,East South Central
7600152,2020-06-02,Protests,Peaceful protest,California,Inyo,0,0,1,0,0,CA,West,Pacific
8425241,2020-06-02,Protests,Protest with intervention,Vermont,Franklin,1,0,1,0,0,VT,Northeast,New England
7599897,2020-06-02,Protests,Peaceful protest,Hawaii,Hawaii,0,0,1,0,0,HI,West,Pacific
7600153,2020-06-02,Protests,Peaceful protest,California,Orange,0,0,1,0,0,CA,West,Pacific
8425242,2020-06-02,Protests,Peaceful protest,Virginia,Halifax,0,0,1,0,0,VA,South,South Atlantic
7706394,2020-06-02,Protests,Peaceful protest,Colorado,Grand,0,0,1,0,0,CO,West,Mountain
7717146,2020-06-02,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,1,0,0,MA,Northeast,New England
7599898,2020-06-02,Protests,Peaceful protest,Alabama,Jefferson,0,0,1,0,0,AL,South,East South Central
7600154,2020-06-02,Protests,Peaceful protest,California,Orange,0,0,1,0,0,CA,West,Pacific
7717147,2020-06-02,Riots,Violent demonstration,Rhode Island,Providence,0,1,1,1,0,RI,Northeast,New England
7599899,2020-06-02,Protests,Protest with intervention,Alabama,Jefferson,0,0,1,1,0,AL,South,East South Central
7600155,2020-06-02,Protests,Peaceful protest,California,Placer,0,0,1,0,0,CA,West,Pacific
7717148,2020-06-02,Protests,Peaceful protest,Maryland,Montgomery,0,0,1,0,0,MD,South,South Atlantic
7599900,2020-06-02,Riots,Violent demonstration,Texas,Harris,0,0,1,0,0,TX,South,West South Central
7600156,2020-06-02,Protests,Peaceful protest,California,Siskiyou,0,0,1,0,0,CA,West,Pacific
7599901,2020-06-02,Protests,Peaceful protest,Nevada,Clark,0,0,1,0,0,NV,West,Mountain
7600157,2020-06-02,Protests,Peaceful protest,California,Sonoma,0,0,1,0,0,CA,West,Pacific
7600158,2020-06-02,Protests,Peaceful protest,Colorado,Gunnison,0,0,1,0,0,CO,West,Mountain
7608863,2020-06-02,Protests,Peaceful protest,Pennsylvania,Chester,0,0,1,0,0,PA,Northeast,Middle Atlantic
7599903,2020-06-02,Protests,Peaceful protest,California,Santa Barbara,0,0,1,0,0,CA,West,Pacific
7600159,2020-06-02,Protests,Peaceful protest,Colorado,Gunnison,0,0,1,0,0,CO,West,Mountain
7599904,2020-06-02,Protests,Peaceful protest,California,Mendocino,0,0,1,0,0,CA,West,Pacific
7740193,2020-06-02,Riots,Violent demonstration,California,Sonoma,0,0,1,1,0,CA,West,Pacific
7600161,2020-06-02,Protests,Peaceful protest,Connecticut,Hartford,0,0,1,0,0,CT,Northeast,New England
7740194,2020-06-02,Riots,Violent demonstration,Virginia,Hampton,0,1,1,1,0,VA,South,South Atlantic
7698722,2020-06-02,Protests,Peaceful protest,New Jersey,Cape May,0,0,1,0,0,NJ,Northeast,Middle Atlantic
7599906,2020-06-02,Protests,Peaceful protest,California,Marin,0,0,1,0,0,CA,West,Pacific
7600162,2020-06-02,Protests,Peaceful protest,Connecticut,Hartford,0,0,1,0,0,CT,Northeast,New England
7740195,2020-06-02,Protests,Protest with intervention,Michigan,Wayne,0,1,1,1,0,MI,Midwest,East North Central
7698723,2020-06-02,Protests,Peaceful protest,Texas,Erath,0,0,1,0,0,TX,South,West South Central
7599907,2020-06-02,Protests,Peaceful protest,Tennessee,Shelby,0,0,1,0,0,TN,South,East South Central
7600163,2020-06-02,Protests,Peaceful protest,Connecticut,Hartford,0,0,1,0,0,CT,Northeast,New England
7740196,2020-06-02,Protests,Protest with intervention,Ohio,Hamilton,0,0,1,1,0,OH,Midwest,East North Central
7599908,2020-06-02,Protests,Peaceful protest,Alabama,Mobile,0,0,1,0,0,AL,South,East South Central
7600164,2020-06-02,Protests,Peaceful protest,Connecticut,Hartford,0,0,1,0,0,CT,Northeast,New England
8363813,2020-06-02,Protests,Peaceful protest,Delaware,Kent,0,0,1,0,0,DE,South,South Atlantic
7599909,2020-06-02,Protests,Peaceful protest,California,Napa,0,0,1,0,0,CA,West,Pacific
7600165,2020-06-02,Protests,Peaceful protest,Connecticut,Hartford,0,0,1,0,0,CT,Northeast,New England
7705126,2020-06-02,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
7600166,2020-06-02,Protests,Peaceful protest,Connecticut,New London,0,0,1,0,0,CT,Northeast,New England
7698727,2020-06-02,Protests,Peaceful protest,Michigan,Wayne,0,0,1,0,0,MI,Midwest,East North Central
7600167,2020-06-02,Protests,Peaceful protest,Connecticut,New London,0,0,1,0,0,CT,Northeast,New England
7698728,2020-06-02,Protests,Peaceful protest,New Jersey,Burlington,0,0,1,0,0,NJ,Northeast,Middle Atlantic
7599912,2020-06-02,Protests,Peaceful protest,California,Ventura,0,0,1,0,0,CA,West,Pacific
7600168,2020-06-02,Protests,Peaceful protest,Georgia,Fulton,0,0,1,0,0,GA,South,South Atlantic
7599913,2020-06-02,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
7600169,2020-06-02,Protests,Peaceful protest,Georgia,Laurens,0,0,1,0,0,GA,South,South Atlantic
7599914,2020-06-02,Protests,Peaceful protest,Arizona,Maricopa,0,0,1,0,0,AZ,West,Mountain
7600170,2020-06-02,Protests,Peaceful protest,Georgia,Polk,0,0,1,0,0,GA,South,South Atlantic
7599915,2020-06-02,Protests,Peaceful protest,North Carolina,Wake,0,0,1,0,0,NC,South,South Atlantic
7600171,2020-06-02,Protests,Peaceful protest,Georgia,Richmond,0,0,1,0,0,GA,South,South Atlantic
7600172,2020-06-02,Protests,Peaceful protest,Georgia,Rockdale,0,0,1,0,0,GA,South,South Atlantic
7599917,2020-06-02,Protests,Protest with intervention,California,San Mateo,0,1,1,0,0,CA,West,Pacific
7600173,2020-06-02,Protests,Peaceful protest,Idaho,Blaine,0,0,1,0,0,ID,West,Mountain
7599918,2020-06-02,Protests,Peaceful protest,Nevada,Washoe,0,0,1,0,0,NV,West,Mountain
7599919,2020-06-02,Protests,Peaceful protest,California,Placer,0,0,1,0,0,CA,West,Pacific
7600175,2020-06-02,Protests,Peaceful protest,Illinois,Will,0,0,1,0,0,IL,Midwest,East North Central
7600176,2020-06-02,Protests,Peaceful protest,Illinois,Fulton,0,0,1,0,0,IL,Midwest,East North Central
7599921,2020-06-02,Strategic developments,Change to group/activity,California,Sacramento,0,0,0,0,0,CA,West,Pacific
7600177,2020-06-02,Protests,Peaceful protest,Indiana,Knox,0,0,1,0,0,IN,Midwest,East North Central
7599922,2020-06-02,Riots,Violent demonstration,Texas,Bexar,0,1,1,1,0,TX,South,West South Central
7599923,2020-06-02,Protests,Peaceful protest,California,San Diego,0,0,1,0,0,CA,West,Pacific
7600179,2020-06-02,Protests,Peaceful protest,Iowa,Clinton,0,0,1,0,0,IA,Midwest,West North Central
7600180,2020-06-02,Protests,Peaceful protest,Iowa,Des Moines,0,0,1,0,0,IA,Midwest,West North Central
7599925,2020-06-02,Protests,Peaceful protest,California,Santa Clara,0,0,1,0,0,CA,West,Pacific
7600181,2020-06-02,Protests,Peaceful protest,Kentucky,Boyle,0,0,1,0,0,KY,South,East South Central
7599926,2020-06-02,Protests,Peaceful protest,California,San Mateo,0,0,1,0,0,CA,West,Pacific
7600182,2020-06-02,Protests,Peaceful protest,Kentucky,Harlan,0,0,1,0,0,KY,South,East South Central
7599927,2020-06-02,Protests,Peaceful protest,California,Santa Clara,0,0,1,0,0,CA,West,Pacific
7600183,2020-06-02,Protests,Peaceful protest,Louisiana,East Baton Rouge,0,0,1,0,0,LA,South,West South Central
7599928,2020-06-02,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
7600184,2020-06-02,Protests,Peaceful protest,Louisiana,Rapides,0,0,1,0,0,LA,South,West South Central
7600185,2020-06-02,Protests,Peaceful protest,Maine,Hancock,0,0,1,0,0,ME,Northeast,New England
7599930,2020-06-02,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
7600187,2020-06-02,Protests,Peaceful protest,Maryland,Howard,0,0,1,0,0,MD,South,South Atlantic
7599932,2020-06-02,Protests,Peaceful protest,California,Kern,0,0,1,0,0,CA,West,Pacific
7600188,2020-06-02,Protests,Peaceful protest,Massachusetts,Essex,0,0,1,0,0,MA,Northeast,New England
8363581,2020-06-02,Protests,Peaceful protest,Connecticut,Fairfield,0,0,1,0,0,CT,Northeast,New England
7599933,2020-06-02,Protests,Peaceful protest,California,Kern,0,0,1,0,0,CA,West,Pacific
7600189,2020-06-02,Protests,Peaceful protest,Massachusetts,Essex,0,0,1,0,0,MA,Northeast,New England
7599934,2020-06-02,Protests,Peaceful protest,California,Contra Costa,0,0,1,0,0,CA,West,Pacific
7600190,2020-06-02,Riots,Violent demonstration,Massachusetts,Plymouth,0,1,1,0,0,MA,Northeast,New England
7599935,2020-06-02,Protests,Peaceful protest,Oregon,Linn,0,0,1,0,0,OR,West,Pacific
7600191,2020-06-02,Riots,Violent demonstration,Massachusetts,Suffolk,0,0,1,0,0,MA,Northeast,New England
7599936,2020-06-02,Protests,Peaceful protest,Maryland,Anne Arundel,0,0,1,0,0,MD,South,South Atlantic
8363329,2020-06-02,Protests,Peaceful protest,Ohio,Athens,0,0,1,0,0,OH,Midwest,East North Central
8364353,2020-06-02,Strategic developments,Change to group/activity,New York,Erie,0,0,0,0,0,NY,Northeast,Middle Atlantic
7599937,2020-06-02,Protests,Peaceful protest,Nebraska,Nemaha,0,0,1,0,0,NE,Midwest,West North Central
8363330,2020-06-02,Protests,Peaceful protest,Ohio,Athens,0,0,1,0,0,OH,Midwest,East North Central
7599938,2020-06-02,Protests,Peaceful protest,Colorado,Adams,0,0,1,0,0,CO,West,Mountain
7599939,2020-06-02,Protests,Peaceful protest,Maryland,Baltimore City,0,0,1,0,0,MD,South,South Atlantic
8478532,2020-06-02,Strategic developments,Other,Illinois,Cook,0,0,0,0,0,IL,Midwest,East North Central
7599941,2020-06-02,Protests,Peaceful protest,Maryland,Montgomery,0,0,1,0,0,MD,South,South Atlantic
7599943,2020-06-02,Protests,Peaceful protest,Idaho,Ada,0,0,1,0,0,ID,West,Mountain
7599944,2020-06-02,Protests,Peaceful protest,Colorado,Douglas,0,0,1,0,0,CO,West,Mountain
7923529,2020-06-02,Strategic developments,Other,Idaho,Bonner,0,0,0,0,0,ID,West,Mountain
7599945,2020-06-02,Protests,Peaceful protest,Idaho,Kootenai,0,0,1,0,0,ID,West,Mountain
7599946,2020-06-02,Riots,Violent demonstration,Colorado,El Paso,0,1,1,0,0,CO,West,Mountain
7668811,2020-06-02,Protests,Protest with intervention,California,Sacramento,0,0,1,1,0,CA,West,Pacific
7599947,2020-06-02,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7668812,2020-06-02,Protests,Peaceful protest,Idaho,Bannock,0,0,1,0,0,ID,West,Mountain
7599948,2020-06-02,Protests,Peaceful protest,Colorado,Denver,0,0,1,0,0,CO,West,Mountain
7668813,2020-06-02,Strategic developments,Other,Virginia,Halifax,0,0,0,0,0,VA,South,South Atlantic
7703630,2020-06-02,Protests,Peaceful protest,Indiana,Tippecanoe,0,0,1,0,0,IN,Midwest,East North Central
7599950,2020-06-02,Protests,Peaceful protest,Maryland,Frederick,0,0,1,0,0,MD,South,South Atlantic
7668815,2020-06-02,Protests,Peaceful protest,Alaska,Kenai Peninsula,0,0,1,0,0,AK,West,Pacific
7668816,2020-06-02,Protests,Peaceful protest,Florida,Alachua,0,0,1,0,0,FL,South,South Atlantic
7700048,2020-06-02,Protests,Peaceful protest,California,Kern,0,0,1,0,0,CA,West,Pacific
8364112,2020-06-02,Protests,Peaceful protest,Connecticut,Litchfield,0,0,1,0,0,CT,Northeast,New England
7751761,2020-06-02,Riots,Violent demonstration,Iowa,Black Hawk,0,1,1,1,0,IA,Midwest,West North Central
7599953,2020-06-02,Protests,Peaceful protest,Pennsylvania,Dauphin,0,0,1,0,0,PA,Northeast,Middle Atlantic
7668818,2020-06-02,Strategic developments,Other,Idaho,Kootenai,0,0,0,0,0,ID,West,Mountain
7599954,2020-06-02,Protests,Peaceful protest,Idaho,Bonneville,0,0,1,0,0,ID,West,Mountain
7599955,2020-06-02,Protests,Peaceful protest,Alaska,Northwest Arctic,0,0,1,0,0,AK,West,Pacific
7599956,2020-06-02,Protests,Peaceful protest,Michigan,Ingham,0,0,1,0,0,MI,Midwest,East North Central
7599957,2020-06-02,Protests,Peaceful protest,Kentucky,Fayette,0,0,1,0,0,KY,South,East South Central
7599958,2020-06-02,Protests,Peaceful protest,Minnesota,Hennepin,0,0,1,0,0,MN,Midwest,West North Central
7599959,2020-06-02,Protests,Peaceful protest,West Virginia,Monongalia,0,0,1,0,0,WV,South,South Atlantic
7599964,2020-06-02,Protests,Peaceful protest,Oregon,Lincoln,0,0,1,0,0,OR,West,Pacific
7599965,2020-06-02,Strategic developments,Change to group/activity,Washington,Thurston,0,0,0,0,0,WA,West,Pacific
7599966,2020-06-02,Protests,Peaceful protest,Nebraska,Douglas,0,0,1,0,0,NE,Midwest,West North Central
7599967,2020-06-02,Strategic developments,Change to group/activity,Pennsylvania,Philadelphia,0,0,0,0,0,PA,Northeast,Middle Atlantic
7704418,2020-06-02,Protests,Peaceful protest,California,San Bernardino,0,0,1,0,0,CA,West,Pacific
7599970,2020-06-02,Riots,Violent demonstration,Oregon,Multnomah,0,0,1,1,0,OR,West,Pacific
7608164,2020-06-02,Protests,Peaceful protest,New York,Nassau,0,0,1,0,0,NY,Northeast,Middle Atlantic
7599972,2020-06-02,Protests,Peaceful protest,Virginia,Richmond,0,0,1,0,0,VA,South,South Atlantic
7608165,2020-06-02,Protests,Peaceful protest,Iowa,Cerro Gordo,0,0,1,0,0,IA,Midwest,West North Central
7610981,2020-06-02,Protests,Peaceful protest,Texas,Williamson,0,0,1,0,0,TX,South,West South Central
7599973,2020-06-02,Protests,Peaceful protest,Oregon,Marion,0,0,1,0,0,OR,West,Pacific
7608166,2020-06-02,Protests,Peaceful protest,New Jersey,Burlington,0,0,1,0,0,NJ,Northeast,Middle Atlantic
8373606,2020-06-02,Protests,Peaceful protest,New York,Kings,0,0,1,0,0,NY,Northeast,Middle Atlantic
7599974,2020-06-02,Protests,Peaceful protest,Utah,Salt Lake,0,0,1,0,0,UT,West,Mountain
7608167,2020-06-02,Protests,Peaceful protest,Arizona,Yavapai,0,0,1,0,0,AZ,West,Mountain
8373607,2020-06-02,Protests,Protest with intervention,District of Columbia,District of Columbia,0,1,1,0,0,DC,South,South Atlantic
8373608,2020-06-02,Protests,Excessive force against protesters,New York,Queens,0,0,1,1,0,NY,Northeast,Middle Atlantic
7599976,2020-06-02,Protests,Protest with intervention,Washington,Spokane,0,1,1,0,0,WA,West,Pacific
7604585,2020-06-02,Protests,Protest with intervention,North Carolina,Mecklenburg,0,1,1,0,0,NC,South,South Atlantic
7608169,2020-06-02,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
8373609,2020-06-02,Protests,Peaceful protest,New Jersey,Middlesex,0,0,1,0,0,NJ,Northeast,Middle Atlantic
7599977,2020-06-02,Protests,Peaceful protest,Maryland,Carroll,0,0,1,0,0,MD,South,South Atlantic
7608170,2020-06-02,Protests,Peaceful protest,Michigan,Wayne,0,0,1,0,0,MI,Midwest,East North Central
7599978,2020-06-02,Protests,Peaceful protest,Washington,Pierce,0,0,1,0,0,WA,West,Pacific
7599980,2020-06-02,Protests,Peaceful protest,Virginia,Virginia Beach,0,0,1,0,0,VA,South,South Atlantic
8477805,2020-06-02,Violence against civilians,Attack,Missouri,St. Louis,0,0,0,0,0,MO,Midwest,West North Central
7599982,2020-06-02,Protests,Peaceful protest,Maryland,Carroll,0,0,1,0,0,MD,South,South Atlantic
7600238,2020-06-02,Protests,Peaceful protest,Tennessee,Putnam,0,0,1,0,0,TN,South,East South Central
7600239,2020-06-02,Protests,Peaceful protest,Virginia,Lynchburg,0,0,1,0,0,VA,South,South Atlantic
7599984,2020-06-02,Protests,Peaceful protest,Missouri,Boone,0,0,1,0,0,MO,Midwest,West North Central
7600240,2020-06-02,Riots,Violent demonstration,Georgia,Fulton,0,0,1,1,0,GA,South,South Atlantic
7599985,2020-06-02,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,1,0,0,MA,Northeast,New England
7600241,2020-06-02,Protests,Peaceful protest,Virginia,Montgomery,0,0,1,0,0,VA,South,South Atlantic
7716722,2020-06-02,Protests,Peaceful protest,Ohio,Licking,0,0,1,0,0,OH,Midwest,East North Central
7599986,2020-06-02,Protests,Peaceful protest,Georgia,Fulton,0,0,1,0,0,GA,South,South Atlantic
7600242,2020-06-02,Protests,Peaceful protest,Pennsylvania,Columbia,0,0,1,0,0,PA,Northeast,Middle Atlantic
7599987,2020-06-02,Protests,Peaceful protest,Georgia,Jackson,0,0,1,0,0,GA,South,South Atlantic
7600243,2020-06-02,Protests,Peaceful protest,Florida,Palm Beach,0,0,1,0,0,FL,South,South Atlantic
7607156,2020-06-02,Protests,Peaceful protest,California,Alameda,0,0,1,0,0,CA,West,Pacific
7599988,2020-06-02,Protests,Peaceful protest,Georgia,Fulton,0,0,1,0,0,GA,South,South Atlantic
7600244,2020-06-02,Protests,Peaceful protest,Florida,Lee,0,0,1,0,0,FL,South,South Atlantic
7599989,2020-06-02,Protests,Peaceful protest,Florida,Duval,0,0,1,0,0,FL,South,South Atlantic
7600245,2020-06-02,Protests,Peaceful protest,Tennessee,Hamilton,0,0,1,0,0,TN,South,East South Central
7600247,2020-06-02,Protests,Peaceful protest,Tennessee,Montgomery,0,0,1,0,0,TN,South,East South Central
7600248,2020-06-02,Protests,Peaceful protest,Iowa,Johnson,0,0,1,0,0,IA,Midwest,West North Central
7599993,2020-06-02,Protests,Peaceful protest,Alaska,Bethel,0,0,1,0,0,AK,West,Pacific
7600249,2020-06-02,Protests,Peaceful protest,Illinois,DeKalb,0,0,1,0,0,IL,Midwest,East North Central
7599994,2020-06-02,Protests,Peaceful protest,Wyoming,Natrona,0,0,1,0,0,WY,West,Mountain
7600250,2020-06-02,Protests,Peaceful protest,Iowa,Dubuque,0,0,1,0,0,IA,Midwest,West North Central
7599995,2020-06-02,Protests,Peaceful protest,Nebraska,Clay,0,0,1,0,0,NE,Midwest,West North Central
7600251,2020-06-02,Protests,Peaceful protest,Arkansas,Washington,0,0,1,0,0,AR,South,West South Central
7726973,2020-06-02,Protests,Peaceful protest,New York,Orange,0,0,1,0,0,NY,Northeast,Middle Atlantic
7599997,2020-06-02,Protests,Peaceful protest,Idaho,Blaine,0,0,1,0,0,ID,West,Mountain
7600253,2020-06-02,Protests,Peaceful protest,Florida,Lee,0,0,1,0,0,FL,South,South Atlantic
8374142,2020-06-02,Protests,Peaceful protest,Oregon,Washington,0,0,1,0,0,OR,West,Pacific
7599998,2020-06-02,Protests,Peaceful protest,Wyoming,Albany,0,0,1,0,0,WY,West,Mountain
7616639,2020-06-02,Protests,Peaceful protest,New Hampshire,Belknap,0,0,1,0,0,NH,Northeast,New England
7600255,2020-06-02,Protests,Peaceful protest,Tennessee,Shelby,0,0,1,0,0,TN,South,East South Central
7600000,2020-06-02,Protests,Peaceful protest,Oklahoma,Cleveland,0,0,1,0,0,OK,South,West South Central
7600256,2020-06-02,Protests,Peaceful protest,Michigan,Kent,0,0,1,0,0,MI,Midwest,East North Central
7616641,2020-06-02,Strategic developments,Other,Oklahoma,Rogers,0,0,0,0,0,OK,South,West South Central
7752833,2020-06-02,Protests,Peaceful protest,Oregon,Josephine,1,0,1,0,0,OR,West,Pacific
8425345,2020-06-02,Protests,Protest with intervention,North Carolina,Guilford,0,0,1,1,0,NC,South,South Atlantic
7600001,2020-06-02,Protests,Peaceful protest,Wyoming,Sweetwater,0,0,1,0,0,WY,West,Mountain
7600257,2020-06-02,Protests,Peaceful protest,Wisconsin,Brown,0,0,1,0,0,WI,Midwest,East North Central
7616642,2020-06-02,Strategic developments,Other,Oregon,Coos,0,0,0,0,0,OR,West,Pacific
7600002,2020-06-02,Protests,Peaceful protest,California,Monterey,0,0,1,0,0,CA,West,Pacific
7616643,2020-06-02,Strategic developments,Other,Kentucky,Calloway,0,0,0,0,0,KY,South,East South Central
7600003,2020-06-02,Protests,Peaceful protest,Kansas,Shawnee,0,0,1,0,0,KS,Midwest,West North Central
7600259,2020-06-02,Protests,Protest with intervention,Indiana,Lake,0,1,1,1,0,IN,Midwest,East North Central
7616644,2020-06-02,Strategic developments,Other,Washington,Spokane,0,0,0,0,0,WA,West,Pacific
7752836,2020-06-02,Protests,Peaceful protest,New York,Nassau,1,0,1,0,0,NY,Northeast,Middle Atlantic
8373892,2020-06-02,Protests,Peaceful protest,California,Napa,0,0,1,0,0,CA,West,Pacific
7600004,2020-06-02,Protests,Peaceful protest,Texas,Smith,0,0,1,0,0,TX,South,West South Central
7600260,2020-06-02,Protests,Peaceful protest,Illinois,Madison,0,0,1,0,0,IL,Midwest,East North Central
7600005,2020-06-02,Protests,Peaceful protest,Florida,Hillsborough,0,0,1,0,0,FL,South,South Atlantic
7600261,2020-06-02,Protests,Peaceful protest,Indiana,Marion,0,0,1,0,0,IN,Midwest,East North Central
7600006,2020-06-02,Protests,Peaceful protest,South Dakota,Brown,0,0,1,0,0,SD,Midwest,West North Central
7600262,2020-06-02,Protests,Peaceful protest,Michigan,Ionia,0,0,1,0,0,MI,Midwest,East North Central
7600007,2020-06-02,Protests,Peaceful protest,New York,Genesee,0,0,1,0,0,NY,Northeast,Middle Atlantic
7600263,2020-06-02,Protests,Peaceful protest,Tennessee,Madison,0,0,1,0,0,TN,South,East South Central
7603848,2020-06-02,Strategic developments,Change to group/activity,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8425096,2020-06-02,Protests,Peaceful protest,Oregon,Coos,0,0,1,0,0,OR,West,Pacific
