latitude,longitude,city,state,county,zip_code,fips_code
38.0951,-76.8275,Montross,VA,Westmoreland County,22520,51159
41.3456,-88.8426,Ottawa,IL,Lasalle County,61350,17099
39.6092,-85.4464,Rushville,IN,Rush County,46173,18031
41.674,-73.0732,Thomaston,CT,Litchfield County,06787,09005
44.2255,-74.4624,Tupper Lake,NY,Franklin County,12986,36033
35.7213,-77.9155,Wilson,NC,Wilson County,27893,37195
41.122,-74.5804,Franklin,NJ,Sussex County,07416,34037
40.0594,-106.3856,Kremmling,CO,Grand County,80459,08049
40.8678,-74.0312,Bogota,NJ,Bergen County,07603,34003
39.4728,-118.7789,Fallon,NV,Churchill County,89406,32001
39.6333,-105.3172,Evergreen,CO,Jefferson County,80439,08019
43.1117,-88.4993,Oconomowoc,WI,Waukesha County,53066,55027
39.9152,-75.0713,Collingswood,NJ,Camden County,08108,34007
38.6412,-83.7444,Maysville,KY,Mason County,41056,21135
44.8609,-92.6227,River Falls,WI,Pierce County,54022,55093
43.0892,-87.8876,Milwaukee,WI,Milwaukee County,53211,55079
40.1023,-75.2745,Plymouth Meeting,PA,Montgomery County,19462,42091
37.9483,-91.7725,Rolla,MO,Phelps County,65401,29065
37.3662,-81.1026,Princeton,WV,Mercer County,24740,54055
37.0946,-81.8018,Richlands,VA,Tazewell County,24641,51185
34.4943,-89.0078,New Albany,MS,Union County,38652,28115
38.3553,-87.5675,Princeton,IN,Gibson County,47670,18051
42.8336,-88.7323,Whitewater,WI,Walworth County,53190,55055
42.2603,-72.2425,Ware,MA,Hampshire County,01082,25013
41.9946,-73.8772,Red Hook,NY,Dutchess County,12571,36021
33.5786,-84.34,Morrow,GA,Clayton County,30260,13063
38.5562,-86.4683,Paoli,IN,Orange County,47454,18117
41.4501,-71.4495,Narragansett,RI,Washington County,02882,44009
41.6267,-72.7753,Berlin,CT,Hartford County,06037,09003
39.9956,-82.8113,Westerville,OH,Franklin County,43081,39041
41.8433,-73.3294,West Cornwall,CT,Litchfield County,06796,09005
41.9412,-72.7273,East Granby,CT,Hartford County,06026,09003
39.0922,-94.4161,Independence,MO,Jackson County,64050,29095
42.0645,-72.5144,East Longmeadow,MA,Hampden County,01028,25013
40.6595,-73.0902,Patchogue,NY,Suffolk County,11772,36103
42.4051,-71.0528,Everett,MA,Middlesex County,02149,25017
34.1436,-118.6436,Calabasas,CA,Los Angeles County,91302,06037
40.9484,-74.1625,Hawthorne,NJ,Passaic County,07506,34031
36.1584,-81.1474,North Wilkesboro,NC,Wilkes County,28659,37193
38.212,-85.2236,Shelbyville,KY,Shelby County,40065,21211
44.4957,-69.9769,Mount Vernon,ME,Kennebec County,04352,23011
43.8856,-70.3317,Gray,ME,Cumberland County,04039,23005
44.7151,-67.4614,Machias,ME,Washington County,04654,23029
44.2387,-70.0356,Monmouth,ME,Kennebec County,04259,23011
44.6714,-103.8522,Belle Fourche,SD,Butte County,57717,46019
47.8405,-120.0153,Chelan,WA,Chelan County,98816,53007
42.5278,-72.794,Ashfield,MA,Franklin County,01330,25011
42.7518,-72.0094,Rindge,NH,Cheshire County,03461,33005
36.3353,-92.3852,Mountain Home,AR,Baxter County,72653,05005
37.2515,-122.3828,Pescadero,CA,San Mateo County,94060,06081
39.4492,-75.7157,Middletown,DE,New Castle County,19709,10003
27.0266,-80.4815,Indiantown,FL,Martin County,34956,12085
30.4019,-86.8715,Navarre,FL,Santa Rosa County,32566,12113
39.1367,-77.7147,Purcellville,VA,Loudoun County,20132,51107
46.4547,-90.171,Ironwood,MI,Gogebic County,49938,26053
40.8809,-88.6298,Pontiac,IL,Livingston County,61764,17105
41.892,-88.4719,Elburn,IL,Kane County,60119,17037
38.7292,-89.8832,Troy,IL,Madison County,62294,17119
40.6649,-73.0704,Sayville,NY,Suffolk County,11782,36103
41.8795,-87.8424,Maywood,IL,Cook County,60153,17031
45.1161,-92.5368,New Richmond,WI,St. Croix County,54017,55095
40.2645,-75.804,Birdsboro,PA,Berks County,19508,42011
40.2229,-85.7792,Frankton,IN,Madison County,46044,18095
41.5749,-87.239,Lake Station,IN,Lake County,46405,18089
42.7937,-96.1665,Le Mars,IA,Plymouth County,51031,19149
41.7248,-73.477,Kent,CT,Litchfield County,06757,09005
37.5985,-122.3871,Millbrae,CA,San Mateo County,94030,06081
42.0656,-71.2498,Foxboro,MA,Norfolk County,02035,25021
42.4314,-71.451,Maynard,MA,Middlesex County,01754,25017
39.0992,-76.8483,Laurel,MD,Prince George's County,20707,24031
39.0125,-84.6046,Elsmere,KY,Kenton County,41018,21015
41.946,-86.3377,Berrien Springs,MI,Berrien County,49103,26021
33.8095,-84.2396,Clarkston,GA,Dekalb County,30021,13089
43.0343,-83.5178,Davison,MI,Genesee County,48423,26049
47.1323,-119.2744,Moses Lake,WA,Grant County,98837,53025
34.2746,-81.6187,Newberry,SC,Newberry County,29108,45071
37.4099,-76.5266,Gloucester,VA,Gloucester County,23061,51073
38.9991,-93.9535,Odessa,MO,Lafayette County,64076,29101
41.0029,-74.0393,Hillsdale,NJ,Bergen County,07642,34003
40.6687,-74.1143,Bayonne,NJ,Hudson County,07002,34017
40.0697,-74.127,Brick,NJ,Ocean County,08724,34025
30.082,-81.5469,Saint Johns,FL,St. Johns County,32259,12109
40.3272,-74.4462,Monroe Township,NJ,Middlesex County,08831,34023
40.3282,-74.7911,Pennington,NJ,Mercer County,08534,34021
42.7798,-73.8457,Schenectady,NY,Schenectady County,12309,36001
39.7939,-77.7271,Greencastle,PA,Franklin County,17225,42055
40.3716,-75.2934,Perkasie,PA,Bucks County,18944,42017
33.3208,-96.7854,Celina,TX,Collin County,75009,48085
32.7099,-97.0189,Grand Prairie,TX,Dallas County,75051,48113
37.3571,-78.8253,Appomattox,VA,Appomattox County,24522,51011
40.6971,-75.1889,Phillipsburg,NJ,Warren County,08865,34019
47.9445,-122.3029,Mukilteo,WA,Snohomish County,98275,53061
26.0727,-97.4755,Los Fresnos,TX,Cameron County,78566,48061
39.3673,-76.7952,Randallstown,MD,Baltimore County,21133,24005
34.9943,-81.242,York,SC,York County,29745,45091
42.8674,-72.8746,Wilmington,VT,Windham County,05363,50003
42.0792,-70.9409,Whitman,MA,Plymouth County,02382,25023
27.9362,-82.2865,Brandon,FL,Hillsborough County,33511,12057
33.0157,-96.5499,Wylie,TX,Collin County,75098,48085
41.2956,-73.8081,Yorktown Heights,NY,Westchester County,10598,36119
37.7237,-89.8614,Perryville,MO,Perry County,63775,29157
36.8453,-86.887200000000007,Russellville,KY,Logan County,42276,21141
30.3585,-103.6612,Alpine,TX,Brewster County,79830,48043
38.3119,-85.7672,Clarksville,IN,Clark County,47129,18019
29.1694,-95.4319,Angleton,TX,Brazoria County,77515,48039
60.5432,-145.7586,Cordova,AK,Chugach Census Area,99574,02261
35.6818,-80.4326,Salisbury,NC,Rowan County,28144,37159
38.9404,-76.5625,Edgewater,MD,Anne Arundel County,21037,24003
41.0554,-73.8197,Elmsford,NY,Westchester County,10523,36119
20.7581,-155.9903,Hana,HI,Maui County,96713,15009
44.6564,-83.2947,Harrisville,MI,Alcona County,48740,26001
40.6834,-74.575,Basking Ridge,NJ,Somerset County,07920,34027
39.2188,-76.0711,Chestertown,MD,Kent County,21620,24029
35.529,-77.401,Winterville,NC,Pitt County,28590,37147
39.9721,-74.6836,Pemberton,NJ,Burlington County,08068,34005
40.8964,-78.2204,Philipsburg,PA,Centre County,16866,42027
56.8125,-132.9556,Petersburg,AK,Petersburg Borough,99833,02280
32.9052,-80.6668,Walterboro,SC,Colleton County,29488,45029
48.3689,-99.9963,Rugby,ND,Pierce County,58368,38005
36.3956,-97.8784,Enid,OK,Garfield County,73701,40047
46.9233,-98.0032,Valley City,ND,Barnes County,58072,38003
30.4056,-86.6183,Fort Walton Beach,FL,Okaloosa County,32548,12091
41.8448,-87.7556,Cicero,IL,Cook County,60804,17031
39.1233,-93.1973,Marshall,MO,Saline County,65340,29159
39.6762,-89.7045,Chatham,IL,Sangamon County,62629,17167
40.1118,-74.3509,Jackson,NJ,Ocean County,08527,34029
41.4389,-73.1214,Oxford,CT,New Haven County,06478,09009
37.9788,-90.0471,Sainte Genevieve,MO,Ste. Genevieve County,63670,29186
41.3275,-72.1945,Niantic,CT,New London County,06357,09011
41.0068,-91.9644,Fairfield,IA,Jefferson County,52556,19101
41.7035,-93.0577,Newton,IA,Jasper County,50208,19099
37.7597,-100.0183,Dodge City,KS,Ford County,67801,20057
42.6033,-72.7385,Shelburne Falls,MA,Franklin County,01370,25011
39.0469,-84.5587,Ft Mitchell,KY,Kenton County,41017,21117
40.4492,-75.5521,Hereford,PA,Berks County,18056,42011
35.6507,-78.4564,Clayton,NC,Johnston County,27520,37101
34.981,-79.2242,Raeford,NC,Hoke County,28376,37093
40.9114,-90.6474,Monmouth,IL,Warren County,61462,17187
43.134,-72.4448,Bellows Falls,VT,Windham County,05101,50025
44.1931,-72.8219,Waitsfield,VT,Washington County,05673,50023
39.2884,-77.2039,Damascus,MD,Montgomery County,20872,24021
39.5308,-76.098,Havre De Grace,MD,Harford County,21078,24025
38.5676,-77.328,Dumfries,VA,Prince William County,22026,51153
36.7473,-95.9808,Bartlesville,OK,Washington County,74003,40113
37.5421,-77.9189,Powhatan,VA,Powhatan County,23139,51049
44.252,-85.4012,Cadillac,MI,Wexford County,49601,26085
41.8054,-87.8756,La Grange,IL,Cook County,60525,17031
71.2906,-156.7887,Barrow,AK,North Slope Borough,99723,02185
39.9698,-81.5365,Byesville,OH,Guernsey County,43723,39059
35.3658,-120.8499,Morro Bay,CA,San Luis Obispo County,93442,06079
42.2009,-88.2145,Fox River Grove,IL,McHenry County,60021,17097
42.0494,-92.9084,Marshalltown,IA,Marshall County,50158,19127
45.4564,-123.8455,Tillamook,OR,Tillamook County,97141,41057
41.6798,-87.4945,Whiting,IN,Lake County,46394,18089
39.0417,-94.7202,Shawnee,KS,Johnson County,66203,20091
41.6716,-70.0622,Harwich Port,MA,Barnstable County,02646,25001
45.3322,-97.5201,Webster,SD,Day County,57274,46037
46.0079,-122.8432,Kalama,WA,Cowlitz County,98625,53015
42.5836,-83.2455,Bloomfield Hills,MI,Oakland County,48304,26125
45.3181,-85.2584,Charlevoix,MI,Charlevoix County,49720,26009
37.9967,-88.9205,Benton,IL,Franklin County,62812,17055
42.662,-82.8417,Chesterfield,MI,Macomb County,48051,26099
44.2795,-83.4903,East Tawas,MI,Iosco County,48730,26069
35.5156,-98.9673,Clinton,OK,Custer County,73601,40039
42.1312,-83.1579,Grosse Ile,MI,Wayne County,48138,26163
38.0114,-89.2362,Du Quoin,IL,Perry County,62832,17077
33.6648,-97.7206,Montague,TX,Montague County,76251,48337
42.212,-88.2381,Cary,IL,McHenry County,60013,17097
42.4031,-86.2736,South Haven,MI,Van Buren County,49090,26005
40.0278,-88.5734,Monticello,IL,Piatt County,61856,17147
41.4048,-81.7229,Cleveland,OH,Cuyahoga County,44129,39035
39.969,-82.9377,Columbus,OH,Franklin County,43209,39049
43.2969,-72.4813,Springfield,VT,Windsor County,05156,50025
40.1318,-91.5204,Canton,MO,Lewis County,63435,29111
36.2439,-80.8504,Elkin,NC,Surry County,28621,37171
38.9696,-77.3861,Herndon,VA,Fairfax County,20170,51059
40.3928,-95.8389,Auburn,NE,Nemaha County,68305,31127
40.202,-100.6257,Mc Cook,NE,Red Willow County,69001,31145
42.5803,-83.0302,Sterling Heights,MI,Macomb County,48312,26099
43.647,-72.0133,Canaan,NH,Grafton County,03741,33009
43.4392,-70.7743,Sanford,ME,York County,04073,23031
35.7973,-82.684,Marshall,NC,Madison County,28753,37021
40.7403,-75.3096,Nazareth,PA,Northampton County,18064,42095
40.1534,-76.6043,Elizabethtown,PA,Lancaster County,17022,42043
40.6295,-74.427,North Plainfield,NJ,Somerset County,07060,34035
29.475,-81.127,Flagler Beach,FL,Flagler County,32136,12035
40.4589,-74.3616,Sayreville,NJ,Middlesex County,08872,34023
42.5311,-88.2482,Twin Lakes,WI,Kenosha County,53181,55059
40.7928,-74.2569,West Orange,NJ,Essex County,07052,34013
37.4742,-108.4981,Dolores,CO,Montezuma County,81323,08083
43.6347,-91.4968,Caledonia,MN,Houston County,55921,27055
40.9868,-94.734,Corning,IA,Adams County,50841,19003
40.9927,-72.2977,Sag Harbor,NY,Suffolk County,11963,36103
41.9008,-74.8286,Livingston Manor,NY,Sullivan County,12758,36025
42.7015,-74.0327,Altamont,NY,Albany County,12009,36001
40.3659,-74.9429,Lambertville,NJ,Hunterdon County,08530,34019
42.1435,-77.0543,Corning,NY,Steuben County,14830,36015
47.3293,-122.5801,Gig Harbor,WA,Pierce County,98335,53053
22.2017,-159.5031,Hanalei,HI,Kauai County,96714,15007
39.9975,-85.7466,Pendleton,IN,Madison County,46064,18059
42.9824,-77.4084,Victor,NY,Ontario County,14564,36055
39.3104,-94.9208,Leavenworth,KS,Leavenworth County,66048,20103
37.3403,-95.2611,Parsons,KS,Labette County,67357,20099
41.2159,-73.9791,West Haverstraw,NY,Rockland County,10993,36087
37.5698,-85.2527,Lebanon,KY,Marion County,40033,21155
44.0548,-70.7128,Bridgton,ME,Cumberland County,04009,23005
35.8881,-106.307,Los Alamos,NM,Los Alamos County,87544,35028
41.3978,-82.2224,Amherst,OH,Lorain County,44001,39093
32.696,-97.6023,Aledo,TX,Parker County,76008,48367
36.4037,-81.4929,West Jefferson,NC,Ashe County,28694,37009
32.4824,-96.9945,Midlothian,TX,Ellis County,76065,48113
37.0891,-122.0864,Ben Lomond,CA,Santa Cruz County,95005,06087
41.4935,-82.0616,Avon Lake,OH,Lorain County,44012,39093
40.8084,-82.9755,Bucyrus,OH,Crawford County,44820,39033
40.0312,-81.5885,Cambridge,OH,Guernsey County,43725,39059
40.3359,-80.0834,Pittsburgh,PA,Allegheny County,15241,42003
45.3246,-118.0877,La Grande,OR,Union County,97850,41059
39.329,-84.5406,Fairfield,OH,Butler County,45014,39017
43.6027,-111.1113,Victor,ID,Teton County,83455,16081
47.7576,-122.2821,Lake Forest Park,WA,King County,98155,53033
46.9735,-124.1541,Ocean Shores,WA,Grays Harbor County,98569,53027
39.7992,-84.3134,Dayton,OH,Montgomery County,45426,39113
34.6381,-99.334,Altus,OK,Jackson County,73521,40065
34.3859,-96.1283,Atoka,OK,Atoka County,74525,40005
36.4337,-99.3904,Woodward,OK,Woodward County,73801,40153
31.3081,-86.4824,Andalusia,AL,Covington County,36420,01039
34.4812,-87.2934,Moulton,AL,Lawrence County,35650,01079
59.0397,-158.4575,Dillingham,AK,Dillingham Census Area,99576,02070
43.116,-75.4003,Westmoreland,NY,Oneida County,13490,36065
40.5184,-80.1667,Coraopolis,PA,Allegheny County,15108,42003
62.3221,-150.1201,Talkeetna,AK,Matanuska-Susitna Borough,99676,02170
35.7698,-91.641,Batesville,AR,Independence County,72501,05063
38.0683,-120.5397,Angels Camp,CA,Calaveras County,95222,06009
46.4178,-101.5649,Carson,ND,Grant County,58529,38037
35.1859,-86.1122,Winchester,TN,Franklin County,37398,47051
29.4832,-98.4685,San Antonio,TX,Bexar County,78209,48029
38.944,-122.6353,Clearlake,CA,Lake County,95422,06033
41.1998,-90.7493,Aledo,IL,Mercer County,61231,17131
29.5294,-95.201,Friendswood,TX,Galveston County,77546,48039
35.6223,-117.6701,Ridgecrest,CA,Kern County,93555,06029
32.4421,-97.7942,Granbury,TX,Hood County,76048,48221
43.6117,-86.3644,Shelby,MI,Oceana County,49455,26127
29.3475,-99.1414,Hondo,TX,Medina County,78861,48325
33.5073,-96.6127,Howe,TX,Grayson County,75459,48181
40.7626,-73.4532,Old Bethpage,NY,Nassau County,11804,36059
33.6482,-117.6902,Lake Forest,CA,Orange County,92630,06059
30.9202,-93.9966,Jasper,TX,Jasper County,75951,48241
42.0068,-87.9401,Elk Grove Village,IL,Cook County,60007,17031
32.9761,-96.3313,Royse City,TX,Rockwall County,75189,48085
43.2961,-87.9861,Cedarburg,WI,Ozaukee County,53012,55089
28.0895,-80.5656,Indialantic,FL,Brevard County,32903,12009
32.9594,-117.2653,Del Mar,CA,San Diego County,92014,06073
32.3865,-96.8483,Waxahachie,TX,Ellis County,75165,48139
42.8806,-71.3273,Derry,NH,Rockingham County,03038,33015
43.262,-72.5918,North Springfield,VT,Windsor County,05150,50027
34.399,-118.9184,Fillmore,CA,Ventura County,93015,06111
43.82,-72.5213,South Royalton,VT,Windsor County,05068,50017
33.9761,-117.9053,Rowland Heights,CA,Los Angeles County,91748,06037
37.5308,-75.823,Exmore,VA,Northampton County,23350,51001
38.3708,-97.6642,McPherson,KS,McPherson County,67460,20113
34.1067,-118.065,Temple City,CA,Los Angeles County,91780,06037
37.7386,-121.1365,Ripon,CA,San Joaquin County,95366,06077
42.2955,-71.7128,Shrewsbury,MA,Worcester County,01545,25027
47.4956,-121.7852,North Bend,WA,King County,98045,53033
38.9582,-76.2102,Grasonville,MD,Queen Anne's County,21638,24035
41.4818,-72.6812,Durham,CT,Middlesex County,06422,09007
30.1316,-94.0162,Vidor,TX,Orange County,77662,48241
43.1744,-87.9727,Milwaukee,WI,Milwaukee County,53223,55079
46.013,-91.4846,Hayward,WI,Sawyer County,54843,55113
41.3331,-73.2073,Monroe,CT,Fairfield County,06468,09001
42.6825,-88.1104,Kansasville,WI,Racine County,53139,55059
41.3159,-72.329,Old Lyme,CT,New London County,06371,09011
44.1858,-88.4626,Neenah,WI,Winnebago County,54956,55087
42.9273,-89.3819,Oregon,WI,Dane County,53575,55025
41.6025,-75.0582,Narrowsburg,NY,Sullivan County,12764,36105
30.0808,-92.6715,Lake Arthur,LA,Jefferson Davis Parish,70549,22023
30.6202,-92.7627,Oberlin,LA,Allen Parish,70655,22003
40.7937,-74.1501,Belleville,NJ,Essex County,07109,34013
25.5808,-80.3469,Cutler Bay,FL,Miami-Dade County,33189,12086
34.8782,-83.401,Clayton,GA,Rabun County,30525,13241
26.9251,-82.3606,Englewood,FL,Charlotte County,34223,12015
30.0569,-95.1835,Kingwood,TX,Harris County,77345,48201
32.8501,-96.8003,Dallas,TX,Dallas County,75225,48113
32.6877,-83.3466,Jeffersonville,GA,Twiggs County,31044,13289
39.6882,-123.4828,Laytonville,CA,Mendocino County,95454,06045
41.6149,-87.5303,Calumet City,IL,Cook County,60409,17031
38.6704,-89.9847,Collinsville,IL,Madison County,62234,17119
40.3806,-75.0082,New Hope,PA,Bucks County,18938,42017
28.9005,-81.2637,Deltona,FL,Volusia County,32725,12127
38.1286,-89.7002,Sparta,IL,Randolph County,62286,17157
40.0412,-86.8745,Crawfordsville,IN,Montgomery County,47933,18107
29.6346,-83.1249,Cross City,FL,Dixie County,32628,12029
39.6445,-86.8647,Greencastle,IN,Putnam County,46135,18121
38.4039,-96.1817,Emporia,KS,Lyon County,66801,20017
35.7877,-78.4806,Knightdale,NC,Wake County,27545,37183
41.6106,-86.7225,LA Porte,IN,Laporte County,46350,18091
33.1718,-86.2516,Sylacauga,AL,Talladega County,35150,01037
45.647,-84.4745,Cheboygan,MI,Cheboygan County,49721,26031
41.7143,-72.6526,Wethersfield,CT,Hartford County,06109,09003
21.2794,-157.8286,Honolulu,HI,Honolulu County,96815,15003
44.0029,-69.6656,Wiscasset,ME,Lincoln County,04578,23015
33.7804,-84.336,Atlanta,GA,Dekalb County,30306,13089
38.1347,-105.4658,Westcliffe,CO,Custer County,81252,08027
39.8278,-77.9033,Mercersburg,PA,Franklin County,17236,42055
39.5489,-89.2945,Taylorville,IL,Christian County,62568,17021
39.799,-88.2829,Tuscola,IL,Douglas County,61953,17019
35.2248,-88.2492,Savannah,TN,Hardin County,38372,47071
28.5541,-82.3897,Brooksville,FL,Hernando County,34601,12017
28.9808,-81.2334,Lake Helen,FL,Volusia County,32744,12127
33.6143,-85.835,Oxford,AL,Calhoun County,36203,01015
31.128,-92.0662,Marksville,LA,Avoyelles Parish,71351,22009
40.2308,-74.8549,Yardley,PA,Bucks County,19067,42017
40.4198,-77.1864,New Bloomfield,PA,Perry County,17068,42099
42.6073,-83.9294,Howell,MI,Livingston County,48843,26093
30.2752,-89.7812,Slidell,LA,St. Tammany Parish,70458,22103
41.4845,-87.7034,Richton Park,IL,Cook County,60471,17031
42.9406,-87.9959,Greendale,WI,Milwaukee County,53129,55079
37.8019,-89.0277,Herrin,IL,Williamson County,62948,17199
33.6681,-117.3273,Lake Elsinore,CA,Riverside County,92530,06059
40.7599,-82.5887,Ontario,OH,Richland County,44906,39139
40.7805,-73.1926,Central Islip,NY,Suffolk County,11722,36103
43.0795,-72.4258,Walpole,NH,Cheshire County,03608,33005
41.5628,-83.6538,Maumee,OH,Lucas County,43537,39095
40.4656,-88.376,Gibson City,IL,Ford County,60936,17019
41.3437,-86.3097,Plymouth,IN,Marshall County,46563,18099
40.8576,-74.0818,Hasbrouck Heights,NJ,Bergen County,07604,34003
44.4156,-118.9532,John Day,OR,Grant County,97845,41023
42.7843,-83.2393,Lake Orion,MI,Oakland County,48362,26125
33.8536,-118.134,Lakewood,CA,Los Angeles County,90712,06037
40.9469,-73.0293,Mount Sinai,NY,Suffolk County,11766,36103
41.0161,-92.4105,Ottumwa,IA,Wapello County,52501,19107
40.3086,-76.5928,Palmyra,PA,Lebanon County,17078,42043
34.9493,-83.7574,Hiawassee,GA,Towns County,30546,13281
39.0727,-84.3411,Cincinnati,OH,Hamilton County,45255,39025
41.6459,-88.6217,Sandwich,IL,Dekalb County,60548,17037
35.0465,-81.9818,Boiling Springs,SC,Spartanburg County,29316,45083
42.5811,-71.9841,Gardner,MA,Worcester County,01440,25027
33.9255,-116.8764,Banning,CA,Riverside County,92220,06065
30.6485,-91.1565,Zachary,LA,East Baton Rouge Parish,70791,22033
33.4669,-117.6981,Dana Point,CA,Orange County,92629,06059
35.7235,-79.4622,Siler City,NC,Chatham County,27344,37037
48.4939,-122.8972,Lopez,WA,San Juan County,98261,53055
40.3184,-75.317,Souderton,PA,Montgomery County,18964,42017
38.6356,-90.4151,Saint Louis,MO,St. Louis County,63131,29189
41.2592,-80.472,Sharpsville,PA,Mercer County,16150,42085
40.2317,-74.8421,Yardley,PA,Bucks County,19067,42017
35.7315,-78.8506,Apex,NC,Wake County,27502,37037
43.802,-83.0008,Bad Axe,MI,Huron County,48413,26063
39.6357,-84.0706,Bellbrook,OH,Greene County,45305,39057
40.7567,-72.9389,Bellport,NY,Suffolk County,11713,36103
37.9074,-111.4237,Boulder,UT,Garfield County,84716,49017
40.9683,-117.7267,Winnemucca,NV,Humboldt County,89445,32013
45.1692,-69.3869,Guilford,ME,Piscataquis County,04443,23021
41.4748,-84.5525,Bryan,OH,Williams County,43506,39039
32.0896,-88.222,Butler,AL,Choctaw County,36904,01023
43.4907,-83.3989,Caro,MI,Tuscola County,48723,26157
40.6546,-75.4747,Catasauqua,PA,Lehigh County,18032,42077
47.2235,-120.9941,Roslyn,WA,Kittitas County,98941,53037
40.7415,-88.72,Chenoa,IL,McLean County,61726,17105
41.5746,-72.3312,Colchester,CT,New London County,06415,09007
43.7972,-123.0593,Cottage Grove,OR,Lane County,97424,41019
40.5153,-107.5465,Craig,CO,Moffat County,81625,08081
42.941,-85.6102,Grand Rapids,MI,Kent County,49506,26081
37.8175,-96.8499,El Dorado,KS,Butler County,67042,20015
40.5393,-74.4706,Piscataway,NJ,Middlesex County,08854,34023
43.9809,-84.4864,Gladwin,MI,Gladwin County,48624,26035
31.0638,-98.1817,Lampasas,TX,Lampasas County,76550,48053
32.5401,-85.0986,Smiths,AL,Lee County,36877,01081
35.3063,-78.6089,Dunn,NC,Harnett County,28334,37051
38.0228,-107.6715,Ouray,CO,Ouray County,81427,08091
41.2914,-87.4206,Lowell,IN,Lake County,46356,18089
35.9595,-95.3694,Wagoner,OK,Wagoner County,74467,40145
41.4362,-81.3865,Chagrin Falls,OH,Cuyahoga County,44022,39035
42.4222,-88.6137,Harvard,IL,McHenry County,60033,17007
35.6015,-84.461,Sweetwater,TN,Monroe County,37874,47105
38.6174,-90.3498,Saint Louis,MO,St. Louis County,63144,29189
42.8661,-109.8647,Pinedale,WY,Sublette County,82941,56035
43.544,-72.2526,Newport,NH,Sullivan County,03773,33019
43.1449,-95.1444,Spencer,IA,Clay County,51301,19041
36.2807,-80.3592,King,NC,Stokes County,27021,37067
33.6712,-85.8137,Anniston,AL,Calhoun County,36207,01015
32.1632,-91.7207,Winnsboro,LA,Franklin Parish,71295,22041
29.7958,-90.8229,Thibodaux,LA,Lafourche Parish,70301,22007
43.9717,-70.6092,Naples,ME,Cumberland County,04055,23005
38.886,-77.0969,Arlington,VA,Arlington County,22201,51013
37.4603,-89.247,Anna,IL,Union County,62906,17181
42.2594,-83.2115,Allen Park,MI,Wayne County,48101,26163
44.8342,-87.377,Sturgeon Bay,WI,Door County,54235,55029
44.414,-68.5867,Blue Hill,ME,Hancock County,04614,23009
34.613,-120.1938,Buellton,CA,Santa Barbara County,93427,06083
40.2681,-96.747,Beatrice,NE,Gage County,68310,31067
41.7466,-70.6117,Buzzards Bay,MA,Barnstable County,02532,25001
37.0375,-95.6195,Coffeyville,KS,Montgomery County,67337,20099
38.4416,-90.2007,Columbia,IL,Monroe County,62236,17133
33.1285,-91.9605,Crossett,AR,Ashley County,71635,05003
39.7439,-84.6366,Eaton,OH,Preble County,45320,39135
28.9786,-96.6461,Edna,TX,Jackson County,77957,48239
39.8208,-84.0193,Fairborn,OH,Greene County,45324,39023
33.0317,-97.0788,Flower Mound,TX,Denton County,75022,48121
45.2775,-92.9855,Forest Lake,MN,Washington County,55025,27003
37.9717,-100.8727,Garden City,KS,Finney County,67846,20055
42.2105,-71.6837,Grafton,MA,Worcester County,01519,25027
42.3443,-88.0427,Grayslake,IL,Lake County,60030,17097
41.4041,-80.3908,Greenville,PA,Mercer County,16125,42039
38.2673,-78.8246,Grottoes,VA,Rockingham County,24441,51015
48.0186,-122.0645,Lake Stevens,WA,Snohomish County,98258,53061
31.1435,-93.261,Leesville,LA,Vernon Parish,71446,22115
42.2502,-83.1771,Lincoln Park,MI,Wayne County,48146,26163
33.0787,-116.602,Julian,CA,San Diego County,92036,06073
35.1397,-93.9214,Booneville,AR,Logan County,72927,05083
39.9291,-75.2968,Primos,PA,Delaware County,19018,42045
42.2495,-71.0662,Milton,MA,Norfolk County,02186,25021
40.6823,-73.3973,Copiague,NY,Suffolk County,11726,36103
45.9326,-118.3882,Milton Freewater,OR,Umatilla County,97862,41059
42.4055,-83.0968,Highland Park,MI,Wayne County,48203,26163
40.7244,-73.7028,Floral Park,NY,Nassau County,11001,36059
34.0144,-118.1144,Montebello,CA,Los Angeles County,90640,06037
42.1979,-88.0931,Lake Zurich,IL,Lake County,60047,17097
33.5023,-86.7542,Mountain Brk,AL,Jefferson County,35213,01073
37.4695,-105.87,Alamosa,CO,Alamosa County,81101,08003
35.0875,-84.0346,Murphy,NC,Cherokee County,28906,37039
27.4125,-82.659,Longboat Key,FL,Manatee County,34228,12081
41.6971,-72.7238,Newington,CT,Hartford County,06111,09003
42.1078,-72.0765,Sturbridge,MA,Worcester County,01566,25027
32.2207,-98.2137,Stephenville,TX,Erath County,76401,48143
35.6286,-82.1804,Old Fort,NC,McDowell County,28762,37111
39.7473,-122.1919,Orland,CA,Glenn County,95963,06021
33.9887,-83.898,Dacula,GA,Gwinnett County,30019,13135
40.0413,-75.4836,Paoli,PA,Chester County,19301,42029
42.7294,-82.8013,New Haven,MI,Macomb County,48048,26099
40.3905,-75.4918,Pennsburg,PA,Montgomery County,18073,42017
40.3888,-78.6722,Johnstown,PA,Cambria County,15901,42021
35.9749,-94.3161,Prairie Grove,AR,Washington County,72753,05143
37.1092,-87.882,Princeton,KY,Caldwell County,42445,21033
39.9831,-75.8238,Coatesville,PA,Chester County,19320,42029
41.3681,-89.4648,Princeton,IL,Bureau County,61356,17011
